reaction_id,pathway,cohens_d,p_value,adjusted_pval,significant,pathway_direction,pathway_median_d,genes,n_genes,reaction_name,ec_number,comparison
16,Bile acid biosynthesis,0.8706349103122114,0.0874432865972748,0.4923093788822109,False,Early_Selection,0.412377125511695,Amacr,1,Alpha-Methylacyl Coenzyme A Racemase (Reductase),5.1.99.4,Early_vs_Late_Selection
17,Starch and sucrose metabolism,-0.195928565182012,0.6966348348013721,0.9217845097775206,False,Late_Selection,-0.1945232654352016,Amy1; Slc3a1; Slc3a2; Slc7a9,4,"Alpha-Amylase, Extracellular (Glygn2 -> Glygn4)",3.2.1.1,Early_vs_Late_Selection
18,Transport reactions,0.2280001009950039,0.6474933172749497,0.9202882864521612,False,Early_Selection,0.1977846159321571,,0,Fatty Acid Intracellular Transport,2.3.1.21,Early_vs_Late_Selection
19,Transport reactions,0.4678599415270224,0.3695722155783767,0.8224161160413709,False,Early_Selection,0.1977846159321571,,0,Fatty Acid Intracellular Transport,2.3.1.21,Early_vs_Late_Selection
20,Transport reactions,-1.7449460402024537,0.0025079898521889,0.0441183541989039,True,Late_Selection,0.1977846159321571,Slc25a15; Slc25a2,2,Arginine Mitochondrial Transport via Ornithine Carrier,4.3.2.1,Early_vs_Late_Selection
21,Transport reactions,0.2092279494369347,0.6884940704098677,0.9217845097775206,False,Early_Selection,0.1977846159321571,Slc25a15; Slc25a2,2,Arginine Mitochondrial Transport via Ornithine Carrier,4.3.2.1,Early_vs_Late_Selection
22,Transport reactions,-0.3007784810430265,0.5399515639535719,0.9036003881786254,False,Late_Selection,0.1977846159321571,Atp6v0a1; Atp6v0a2; Atp6v0a4; Atp6v0b; Atp6v0c; Atp6v0d1; Atp6v0d2; Atp6v0e; Atp6v1a; Atp6v1b1; Atp6v1b2; Atp6v1c1; Atp6v1c2; Atp6v1d; Atp6v1e1; Atp6v1e2; Atp6v1f; Atp6v1g1; Atp6v1g2; Atp6v1g3; Atp6v1h; Tcirg1,22,"V-Type ATPase, H+ Transporting, Lysosomal",3.6.3.14,Early_vs_Late_Selection
23,Bile acid biosynthesis,0.0247082717852429,0.959460218775464,0.990836989511431,False,Early_Selection,0.412377125511695,Baat,1,Bile Acid Coenzyme A: Amino Acid N-Acyltransferase,2.3.1.65,Early_vs_Late_Selection
24,Bile acid biosynthesis,0.7541655539250077,0.1329579078407662,0.6012559529601222,False,Early_Selection,0.412377125511695,Baat,1,Bile Acid Coenzyme A: Amino Acid N-Acyltransferase,2.3.1.65,Early_vs_Late_Selection
25,Bile acid biosynthesis,0.6948585526434905,0.1640399617808768,0.6012559529601222,False,Early_Selection,0.412377125511695,Baat,1,Bile Acid Coenzyme A: Amino Acid N-Acyltransferase,2.3.1.65,Early_vs_Late_Selection
26,Biotin metabolism,-0.3434151995482644,0.4850386478702095,0.9036003881786254,False,Late_Selection,0.1880709106865444,Hlcs,1,"Biotin-[Acetyl Coenzyme A-Carboxylase] Ligase, Mitochondrial",6.3.4.15,Early_vs_Late_Selection
27,Transport reactions,0.1321899716358226,0.7885676829612791,0.9420839822508512,False,Early_Selection,0.1977846159321571,Slc32a1,1,B-Alanine Secretion via Secretory Vesicle (ATP Driven),2.3.1.65,Early_vs_Late_Selection
28,Biotin metabolism,-0.3434151995482644,0.4850386478702095,0.9036003881786254,False,Late_Selection,0.1880709106865444,Btd,1,"Biotinidase (Biotin), Mitochondrial",3.5.1.12,Early_vs_Late_Selection
29,Biotin metabolism,-0.3434151995482644,0.4850386478702095,0.9036003881786254,False,Late_Selection,0.1880709106865444,Hlcs,1,"Holocarboxylase Synthestase (Biotin Protein Ligase), Mitochondrial",3.5.1.12,Early_vs_Late_Selection
30,Transport reactions,0.3999357203323889,0.4325013627338167,0.8735889362905179,False,Early_Selection,0.1977846159321571,Slc16a1,1,"Biotin Reversible Transport via Proton Symport, Mitochondria",3.5.1.12,Early_vs_Late_Selection
31,Transport reactions,-0.1789597173162041,0.7196174535189076,0.922098823433068,False,Late_Selection,0.1977846159321571,,0,Benzoate Transport (Diffusion),3.5.1.6,Early_vs_Late_Selection
32,Transport reactions,0.3016221156549834,0.5505116056220296,0.9036003881786254,False,Early_Selection,0.1977846159321571,,0,Benzoate Transport (Diffusion),3.5.1.6,Early_vs_Late_Selection
33,Cholesterol metabolism,0.2057646927601564,0.6816978791230062,0.9217845097775206,False,Early_Selection,0.3508233396595941,Tm7sf2,1,C-14 Sterol Reductase,1.3.1.70,Early_vs_Late_Selection
34,Fatty acid oxidation,0.251559804464157,0.6123435683422194,0.9190710698740197,False,Early_Selection,0.4148736916096709,Cpt1a; Cpt1b; Cpt1c,3,Carnitine O-Palmitoyltransferase,2.3.1.21,Early_vs_Late_Selection
35,Fatty acid oxidation,-0.0809286596095258,0.8695894876725249,0.9692154673450232,False,Late_Selection,0.4148736916096709,Cpt1a; Cpt1b; Cpt1c,3,Carnitine O-Palmitoyltransferase,2.3.1.21,Early_vs_Late_Selection
36,Fatty acid oxidation,0.3453046210239279,0.4906247206475945,0.9036003881786254,False,Early_Selection,0.4148736916096709,Cpt2,1,C161 Transport into the Mitochondria,2.3.1.21,Early_vs_Late_Selection
37,Fatty acid oxidation,-0.1455312592868839,0.7684132682878582,0.9417382805721544,False,Late_Selection,0.4148736916096709,Cpt2,1,C161 Transport into the Mitochondria,2.3.1.21,Early_vs_Late_Selection
38,Fatty acid oxidation,-0.5949439646391568,0.2395625115076297,0.6876348262069936,False,Late_Selection,0.4148736916096709,Slc25a20,1,C161 Transport into the Mitochondria,2.3.1.21,Early_vs_Late_Selection
39,Fatty acid oxidation,-0.6322482375591967,0.2129372780102281,0.6407892578240735,False,Late_Selection,0.4148736916096709,Slc25a20,1,C161 Transport into the Mitochondria,2.3.1.21,Early_vs_Late_Selection
40,Fatty acid oxidation,-0.5949439646391568,0.2395625115076297,0.6876348262069936,False,Late_Selection,0.4148736916096709,Slc25a20,1,C161 Transport into the Mitochondria,2.3.1.21,Early_vs_Late_Selection
41,Fatty acid oxidation,-0.6322482375591967,0.2129372780102281,0.6407892578240735,False,Late_Selection,0.4148736916096709,Slc25a20,1,C161 Transport into the Mitochondria,2.3.1.21,Early_vs_Late_Selection
42,Fatty acid oxidation,0.7020794361644117,0.181666301083243,0.6100060108419096,False,Early_Selection,0.4148736916096709,Cpt1a; Cpt1b; Cpt1c,3,Transport of Octadecenoyl Coenzyme A into Mitochondrial Matrix,2.3.1.21,Early_vs_Late_Selection
43,Fatty acid oxidation,0.7020794361644117,0.181666301083243,0.6100060108419096,False,Early_Selection,0.4148736916096709,Cpt1a; Cpt1b; Cpt1c,3,Transport of Octadecenoyl Coenzyme A into Mitochondrial Matrix,2.3.1.21,Early_vs_Late_Selection
44,Fatty acid oxidation,0.7020794361644117,0.181666301083243,0.6100060108419096,False,Early_Selection,0.4148736916096709,Cpt2,1,Transport of Octadecenoyl Coenzyme A into Mitochondrial Matrix,2.3.1.21,Early_vs_Late_Selection
45,Fatty acid oxidation,0.7020794361644117,0.181666301083243,0.6100060108419096,False,Early_Selection,0.4148736916096709,Cpt2,1,Transport of Octadecenoyl Coenzyme A into Mitochondrial Matrix,2.3.1.21,Early_vs_Late_Selection
46,Fatty acid oxidation,-0.5949439646391568,0.2395625115076297,0.6876348262069936,False,Late_Selection,0.4148736916096709,Slc25a20,1,C181 Transport into the Mitochondria,2.3.1.21,Early_vs_Late_Selection
47,Fatty acid oxidation,-0.6322482375591967,0.2129372780102281,0.6407892578240735,False,Late_Selection,0.4148736916096709,Slc25a20,1,C181 Transport into the Mitochondria,2.3.1.21,Early_vs_Late_Selection
48,Cholesterol metabolism,0.2757405599653737,0.5867037106066654,0.9190710698740197,False,Early_Selection,0.3508233396595941,Hsd17b4,1,C-3 Sterol Keto Reductase (Zymosterol),4.2.1.17,Early_vs_Late_Selection
49,Cholesterol metabolism,0.1814598075598814,0.7191100467481274,0.922098823433068,False,Early_Selection,0.3508233396595941,Msmo1,1,"C-4 Sterol Methyl Oxidase (4, 4-Dimethylzymosterol)",4.2.1.17,Early_vs_Late_Selection
50,Transport reactions,-0.1700976981368339,0.724860980915258,0.9225093078073971,False,Late_Selection,0.1977846159321571,Atp2b1; Atp2b2; Atp2b3; Atp2b4,4,Ca ATPase,3.6.3.6,Early_vs_Late_Selection
51,Transport reactions,0.1079386483895912,0.8286852942381726,0.9503688621963752,False,Early_Selection,0.1977846159321571,,0,Intracellular Transport,1.1.1.197,Early_vs_Late_Selection
52,Glycerophospholipid metabolism,0.1286928891442748,0.7961960432079309,0.9420839822508512,False,Early_Selection,0.073154676205512,Cds1; Cds2,2,Phosphatidate Cytidylyltransferase,2.7.7.41,Early_vs_Late_Selection
53,Glycerophospholipid metabolism,0.1079386483895912,0.8286852942381726,0.9503688621963752,False,Early_Selection,0.073154676205512,Cds1; Cds2,2,Phosphatidate Cytidylyltransferase,2.7.7.41,Early_vs_Late_Selection
54,Transport reactions,0.0770046100659656,0.8783239842106814,0.9724048304603612,False,Early_Selection,0.1977846159321571,Slc25a15; Slc25a2,2,Citrulline Mitochondrial Transport via Proton Antiport,3.2.1.14,Early_vs_Late_Selection
55,Transport reactions,0.1927993170214187,0.7117297809425449,0.9217845097775206,False,Early_Selection,0.1977846159321571,Slc25a15; Slc25a2,2,Citrulline Mitochondrial Transport via Proton Antiport,3.2.1.14,Early_vs_Late_Selection
56,Transport reactions,-1.688467693012943,0.0034411332447231,0.0584837295700236,False,Late_Selection,0.1977846159321571,Slc25a1,1,"Citrate Transport, Mitochondrial",4.2.1.56,Early_vs_Late_Selection
57,Transport reactions,0.1132829524494836,0.8222572742735067,0.9476159525494002,False,Early_Selection,0.1977846159321571,Slc25a1,1,"Citrate Transport, Mitochondrial",4.2.1.56,Early_vs_Late_Selection
58,Transport reactions,-0.3853505825199885,0.4447802195807213,0.8844253135185267,False,Late_Selection,0.1977846159321571,Slc26a6,1,Chloride Transport via Hydroxide Antiport (2:1),2.7.3.2,Early_vs_Late_Selection
59,Glycerophospholipid metabolism,0.3289516702012535,0.5121542630499504,0.9036003881786254,False,Early_Selection,0.073154676205512,Crls1,1,Cardiolipin Synthase (Homo Sapiens),2.3.1.21,Early_vs_Late_Selection
60,Ubiquinone synthesis,-0.2119934884541025,0.6608761948114856,0.9202882864521612,False,Late_Selection,0.0381088814633446,Coq7,1,Ubiquinone Biosynthesis Coq7,3.1.1.1,Early_vs_Late_Selection
61,Ubiquinone synthesis,0.2882112513807918,0.5561519644281978,0.9036003881786254,False,Early_Selection,0.0381088814633446,,0,P-Coumaroyl Coenzyme A Formation,6.2.1.12,Early_vs_Late_Selection
62,Transport reactions,-0.1363891741830065,0.7837654813180002,0.9420839822508512,False,Late_Selection,0.1977846159321571,,0,Crmp Hs Transport,2.7.7.15,Early_vs_Late_Selection
63,Transport reactions,0.0319692243556695,0.9486839668899832,0.9896282073730078,False,Early_Selection,0.1977846159321571,,0,Crmp Hs Transport,2.7.7.15,Early_vs_Late_Selection
64,Fatty acid oxidation,1.235265067905866,0.0215951894001081,0.210291767526216,False,Early_Selection,0.4148736916096709,Crat; Crot,2,"Carnitine Dimethyl Nonanoyl Transferase, Revsible, Peroxisomal",2.3.1.7,Early_vs_Late_Selection
65,Glycerophospholipid metabolism,8.42861662514443,2.4964549034923032e-11,5.3702311338267296e-08,True,Early_Selection,0.073154676205512,Dgki; Dgkz,2,Diacylglycerol Phosphate Kinase (Homo Sapiens),2.7.1.107,Early_vs_Late_Selection
66,Transport reactions,-0.1053531158745045,0.8304614517049979,0.9513127337614804,False,Late_Selection,0.1977846159321571,,0,Diacylglycerol Transport,2.7.1.107,Early_vs_Late_Selection
67,Transport reactions,0.5694571410224147,0.2591806547991749,0.7210737766390526,False,Early_Selection,0.1977846159321571,,0,Diacylglycerol Transport,2.7.1.107,Early_vs_Late_Selection
68,Fatty acid oxidation,-0.5949439646391568,0.2395625115076297,0.6876348262069936,False,Late_Selection,0.4148736916096709,Slc25a20,1,Transport into the Mitochondria (Carnitine),3.5.4.12,Early_vs_Late_Selection
69,Fatty acid oxidation,-0.6322482375591967,0.2129372780102281,0.6407892578240735,False,Late_Selection,0.4148736916096709,Slc25a20,1,Transport into the Mitochondria (Carnitine),3.5.4.12,Early_vs_Late_Selection
70,Fatty acid biosynthesis,0.7372633082713868,0.1681341723985318,0.6012559529601222,False,Early_Selection,0.3525569895518751,Scd1; Scd2; Scd3,3,Palmitoyl Coenzyme A Desaturase (N-C16:0CoA -> N-C16:1CoA),1.14.19.1,Early_vs_Late_Selection
71,Fatty acid biosynthesis,-0.1143741321274969,0.8157789594718197,0.9444145130873116,False,Late_Selection,0.3525569895518751,Fads2,1,Fatty Acyl Coenzyme A Desaturase (N-C18:2CoA -> N-C18:3CoA),1.14.19.1,Early_vs_Late_Selection
72,Fatty acid biosynthesis,0.3525569895518751,0.4906150231418513,0.9036003881786254,False,Early_Selection,0.3525569895518751,Scd1; Scd2; Scd3,3,Stearoyl Coenzyme A Desaturase (N-C18:0CoA -> N-C18:1CoA),1.14.19.1,Early_vs_Late_Selection
73,Fatty acid biosynthesis,0.0800395783216925,0.8722537210447355,0.9695877771042468,False,Early_Selection,0.3525569895518751,Scd1; Scd2; Scd3,3,Stearoyl Coenzyme A Desaturase (N-C18:0CoA -> N-C18:1CoA),1.14.19.1,Early_vs_Late_Selection
74,Fatty acid biosynthesis,0.5415208728603137,0.3088002460361191,0.7549093815359394,False,Early_Selection,0.3525569895518751,Scd1; Scd2; Scd3,3,Stearoyl Coenzyme A Desaturase (N-C18:0CoA -> N-C18:1CoA),1.14.19.1,Early_vs_Late_Selection
75,Fatty acid biosynthesis,1.2441991385838866,0.0446496182974507,0.3372576277146756,False,Early_Selection,0.3525569895518751,Fads2,1,Fatty Acyl Coenzyme A Desaturase (N-C18:1CoA -> N-C18:2CoA),1.14.99.25,Early_vs_Late_Selection
76,Fatty acid biosynthesis,-0.0841231528198038,0.8652695703391748,0.9684999026363856,False,Late_Selection,0.3525569895518751,Fads2,1,Fatty Acyl Coenzyme A Desaturase (N-C18:1CoA -> N-C18:2CoA),1.14.19.1,Early_vs_Late_Selection
77,Fatty acid biosynthesis,1.2435768019607871,0.0432170461097091,0.3332012037820839,False,Early_Selection,0.3525569895518751,Fads2,1,Fatty Acyl Coenzyme A Desaturase (N-C18:1CoA -> N-C18:2CoA),1.14.99.25,Early_vs_Late_Selection
78,Fatty acid biosynthesis,-0.044516469747218,0.9287645382282628,0.9875848843770164,False,Late_Selection,0.3525569895518751,Fads1; Fads2,2,Fatty Acyl Coenzyme A Desaturase (N-C18:2CoA -> N-C18:3CoA),1.14.99.25,Early_vs_Late_Selection
79,Propanoate metabolism,0.5140000041646074,0.3139264125871407,0.7560946770212995,False,Early_Selection,0.3070800253043345,Acss1; Acss2; Acss3,3,Propanoate:CoA ligase (AMP-forming),6.2.1.17;6.2.1.1;3.1.2.2,Early_vs_Late_Selection
80,Acyl-CoA hydrolysis,0.3818707769625755,0.4495817957443898,0.8911033958865712,False,Early_Selection,0.3482954738174104,Acot7,1,Propanoyl-CoA hydrolase,3.1.2.2,Early_vs_Late_Selection
81,Fatty acid activation (cytosolic),0.3622723578403574,0.4775538484433581,0.9036003881786254,False,Early_Selection,0.3482954738174104,Acsm1; Acsm2; Acsm3; Acsm4; Acsm5,5,Butanoate:CoA ligase (AMP-forming),6.2.1.2,Early_vs_Late_Selection
82,Carnitine shuttle (cytosolic),0.3066433475887238,0.5484495714384612,0.9036003881786254,False,Early_Selection,0.4194745725703774,Cpt1a; Cpt1b; Cpt1c,3,No name available,2.3.1.21,Early_vs_Late_Selection
83,Carnitine shuttle (cytosolic),0.2207161169898091,0.6648867460176664,0.9202882864521612,False,Early_Selection,0.4194745725703774,Cpt1a; Cpt1b; Cpt1c,3,No name available,2.3.1.21,Early_vs_Late_Selection
84,Carnitine shuttle (mitochondrial),0.3066433475887238,0.5484495714384612,0.9036003881786254,False,Early_Selection,0.4203193930310372,Cpt2; Crat,2,No name available,2.3.1.7,Early_vs_Late_Selection
85,Carnitine shuttle (mitochondrial),0.2207161169898091,0.6648867460176664,0.9202882864521612,False,Early_Selection,0.4203193930310372,Cpt2; Crat,2,No name available,2.3.1.7,Early_vs_Late_Selection
86,Carnitine shuttle (mitochondrial),0.0844306718847539,0.8691780153693445,0.9692154673450232,False,Early_Selection,0.4203193930310372,Crot,1,Octanoyl-CoA:L-carnitine O-octanoyltransferase,2.3.1.137,Early_vs_Late_Selection
87,Carnitine shuttle (mitochondrial),0.0844306718847539,0.8691780153693445,0.9692154673450232,False,Early_Selection,0.4203193930310372,Crot,1,Octanoyl-CoA:L-carnitine O-octanoyltransferase,2.3.1.137,Early_vs_Late_Selection
88,Fatty acid activation (cytosolic),3.1431719307185113,2.342235972300254e-05,0.0024620139123883,True,Early_Selection,0.3482954738174104,Acsm1; Acsm2; Acsm3; Acsm4; Acsm5,5,No name available,6.2.1.2,Early_vs_Late_Selection
89,Fatty acid activation (cytosolic),0.3842104695017485,0.4519058890541231,0.8936055098743163,False,Early_Selection,0.3482954738174104,Acsm1; Acsm2; Acsm3; Acsm4; Acsm5,5,No name available,6.2.1.2,Early_vs_Late_Selection
90,Fatty acid activation (cytosolic),3.608295900673804,1.3363541767139718e-05,0.0017198992472614,True,Early_Selection,0.3482954738174104,Acsm1; Acsm2; Acsm3; Acsm4; Acsm5,5,No name available,6.2.1.2,Early_vs_Late_Selection
91,Fatty acid activation (cytosolic),0.541003212414589,0.2975932871025635,0.7549093815359394,False,Early_Selection,0.3482954738174104,Acsm1; Acsm2; Acsm3; Acsm4; Acsm5,5,No name available,6.2.1.2,Early_vs_Late_Selection
92,Fatty acid activation (cytosolic),0.7009860514261753,0.1682380618100399,0.6012559529601222,False,Early_Selection,0.3482954738174104,Acsm1; Acsm2; Acsm3; Acsm4; Acsm5,5,No name available,6.2.1.2,Early_vs_Late_Selection
93,Fatty acid activation (cytosolic),0.5410103451649578,0.2975876465044118,0.7549093815359394,False,Early_Selection,0.3482954738174104,Acsm1; Acsm2; Acsm3; Acsm4; Acsm5,5,No name available,6.2.1.2,Early_vs_Late_Selection
94,Fatty acid biosynthesis,-0.11097046313593,0.8211977638381576,0.9467572106174854,False,Late_Selection,0.3525569895518751,Fads1,1,Fatty Acyl Coenzyme A Desaturase (N-C20:3CoA -> N-C20:4CoA),1.14.19.1,Early_vs_Late_Selection
95,Fatty acid activation (cytosolic),0.5413868898374252,0.2972820552905617,0.7549093815359394,False,Early_Selection,0.3482954738174104,Acsm1; Acsm2; Acsm3; Acsm4; Acsm5,5,No name available,6.2.1.2,Early_vs_Late_Selection
96,Fatty acid biosynthesis,1.222526311800755,0.0301620420180673,0.2651372029819374,False,Early_Selection,0.3525569895518751,Fads1,1,Fatty Acyl Coenzyme A Desaturase (N-C20:4CoA -> N-C20:5CoA),1.14.19.1,Early_vs_Late_Selection
97,Fatty acid activation (cytosolic),0.4419398552058483,0.3821686806258484,0.8274525103156285,False,Early_Selection,0.3482954738174104,Acsbg1; Acsbg2; Acsl1; Acsl3; Acsl4; Acsl5; Acsl6; Slc27a2,8,No name available,6.2.1.3,Early_vs_Late_Selection
98,Acyl-CoA hydrolysis,0.44448149236628,0.3794871928402208,0.8274525103156285,False,Early_Selection,0.3482954738174104,Acot1; Acot13; Acot7; Baat,4,Lauroyl-CoA hydrolase,3.1.2.2,Early_vs_Late_Selection
99,Fatty acid activation (cytosolic),0.4420428872292876,0.3820709141054415,0.8274525103156285,False,Early_Selection,0.3482954738174104,Acsbg1; Acsbg2; Acsl1; Acsl3; Acsl4; Acsl5; Acsl6; Slc27a2,8,No name available,6.2.1.3,Early_vs_Late_Selection
100,Acyl-CoA hydrolysis,0.4420428872292876,0.3820709141054415,0.8274525103156285,False,Early_Selection,0.3482954738174104,Acot1; Acot13; Acot7; Baat,4,Tridecanoyl-CoA hydrolase,3.1.2.2,Early_vs_Late_Selection
101,Fatty acid activation (cytosolic),0.4288959313822608,0.3956714849734843,0.8324758437245883,False,Early_Selection,0.3482954738174104,Acsbg1; Acsbg2; Acsl1; Acsl3; Acsl4; Acsl5; Acsl6; Slc27a2,8,No name available,6.2.1.3,Early_vs_Late_Selection
102,Acyl-CoA hydrolysis,0.4289580286451714,0.3955830240682333,0.8324758437245883,False,Early_Selection,0.3482954738174104,Acot1; Acot13; Acot7; Baat; Them4,5,Myristoyl-CoA hydrolase,3.1.2.2,Early_vs_Late_Selection
103,Fatty acid activation (cytosolic),0.429135473135931,0.3953915799145635,0.8324758437245883,False,Early_Selection,0.3482954738174104,Acsbg1; Acsbg2; Acsl1; Acsl3; Acsl4; Acsl5; Acsl6; Slc27a2,8,No name available,6.2.1.3,Early_vs_Late_Selection
104,Acyl-CoA hydrolysis,0.4274335601377024,0.3972383491634274,0.833829856228595,False,Early_Selection,0.3482954738174104,Acot1; Acot13; Acot7; Baat; Them4,5,(9E)-tetradecenoyl-CoA hydrolase,3.1.2.2,Early_vs_Late_Selection
105,Fatty acid activation (cytosolic),0.4292273469122565,0.3953070156484952,0.8324758437245883,False,Early_Selection,0.3482954738174104,Acsbg1; Acsbg2; Acsl1; Acsl3; Acsl4; Acsl5; Acsl6; Slc27a2,8,No name available,6.2.1.3,Early_vs_Late_Selection
106,Fatty acid biosynthesis,0.316206899102894,0.5297025249665941,0.9036003881786254,False,Early_Selection,0.3525569895518751,,0,Fatty Acyl Coenzyme A Desaturase (N-C22:4CoA -> N-C22:5CoA),1.14.19.1,Early_vs_Late_Selection
107,Acyl-CoA hydrolysis,0.4292273469122565,0.3953070156484952,0.8324758437245883,False,Early_Selection,0.3482954738174104,Acot1; Acot13; Acot7; Baat; Them4,5,(7Z)-tetradecenoyl-CoA hydrolase,3.1.2.2,Early_vs_Late_Selection
108,Fatty acid activation (cytosolic),0.4292273469122565,0.3953070156484952,0.8324758437245883,False,Early_Selection,0.3482954738174104,Acsbg1; Acsbg2; Acsl1; Acsl3; Acsl4; Acsl5; Acsl6; Slc27a2,8,No name available,6.2.1.3,Early_vs_Late_Selection
109,Acyl-CoA hydrolysis,0.4292273469122565,0.3953070156484952,0.8324758437245883,False,Early_Selection,0.3482954738174104,Acot1; Acot13; Acot7; Baat; Them4,5,5-tetradecenoyl-CoA hydrolase,3.1.2.2,Early_vs_Late_Selection
110,Fatty acid activation (cytosolic),0.4292273469122565,0.3953070156484952,0.8324758437245883,False,Early_Selection,0.3482954738174104,Acsbg1; Acsbg2; Acsl1; Acsl3; Acsl4; Acsl5; Acsl6; Slc27a2,8,No name available,6.2.1.3,Early_vs_Late_Selection
111,Acyl-CoA hydrolysis,0.4292273469122565,0.3953070156484952,0.8324758437245883,False,Early_Selection,0.3482954738174104,Acot1; Acot13; Acot7; Baat; Them4,5,Pentadecanoyl-CoA hydrolase,3.1.2.2,Early_vs_Late_Selection
112,Fatty acid activation (cytosolic),0.3281039914645662,0.5134109919146759,0.9036003881786254,False,Early_Selection,0.3482954738174104,Acsbg1; Acsbg2; Acsl1; Acsl3; Acsl4; Acsl5; Acsl6; Slc27a2,8,Palmitate:CoA ligase (AMP-forming),6.2.1.3,Early_vs_Late_Selection
113,Fatty acid biosynthesis,0.5766139969102616,0.2761749918010728,0.7434319409048922,False,Early_Selection,0.3525569895518751,,0,Fatty Acyl Coenzyme A Desaturase (N-C22:5CoA -> N-C22:6CoA),1.14.19.1,Early_vs_Late_Selection
114,Transport reactions,0.92434845564434,0.104539850012109,0.5297653562924627,False,Early_Selection,0.1977846159321571,,0,Bile Acid Intracellular Transport,1.14.19.1,Early_vs_Late_Selection
115,Transport reactions,0.9871221743618436,0.0906423030130823,0.4972283419930762,False,Early_Selection,0.1977846159321571,,0,Bile Acid Intracellular Transport,1.14.19.1,Early_vs_Late_Selection
116,Transport reactions,0.8102411733579581,0.1089260921767033,0.5415018474733571,False,Early_Selection,0.1977846159321571,,0,Bile Acid Intracellular Transport,1.14.19.1,Early_vs_Late_Selection
