reaction_id,pathway,cohens_d,p_value,adjusted_pval,significant,pathway_direction,pathway_median_d,genes,n_genes,reaction_name,ec_number,comparison
10,Transport reactions,0.038751417471345764,0.6830902937777299,0.7308493423124242,False,Three_Way_ANOVA,0.5839022560835139,Slc18a1; Slc18a2,2,5-Hydroxy-L-Tryptophan Secretion via Secretory Vesicle (ATP Driven),1.13.11.52,Three_Way_ANOVA
11,Transport reactions,1.7616350793117104,2.2932442767366255e-05,0.0004206050221571267,True,Three_Way_ANOVA,0.5839022560835139,,0,Acetoacetate Intracellular Transport Unknown Mechanism,2.3.1.16,Three_Way_ANOVA
12,Transport reactions,0.6343064076815811,0.006399214391210799,0.01615828677215176,True,Three_Way_ANOVA,0.5839022560835139,Slc25a20,1,O-Acetylcarnintine Transport into Mitochondria via Diffusion,3.1.3.2,Three_Way_ANOVA
13,Transport reactions,1.353664364241185,0.00013013674009260028,0.00146786444368118,True,Three_Way_ANOVA,0.5839022560835139,Slc25a20,1,O-Acetylcarnintine Transport into Mitochondria via Diffusion,3.1.3.2,Three_Way_ANOVA
14,Transport reactions,0.25679190837725185,0.09848764545963021,0.14051799936811746,False,Three_Way_ANOVA,0.5839022560835139,,0,Acetate Mitochondrial Transport via Proton Symport,2.1.1.4,Three_Way_ANOVA
15,Transport reactions,1.891560177341999,1.3880861144904347e-05,0.0002768450425430062,True,Three_Way_ANOVA,0.5839022560835139,,0,Acetate Mitochondrial Transport via Proton Symport,2.1.1.4,Three_Way_ANOVA
16,Bile acid biosynthesis,0.19474008316959648,0.165456615448505,0.22142247737500786,False,Three_Way_ANOVA,0.2145765450636624,Amacr,1,Alpha-Methylacyl Coenzyme A Racemase (Reductase),5.1.99.4,Three_Way_ANOVA
17,Starch and sucrose metabolism,1.2787249351624657,0.00018457562606794228,0.0018615805608379605,True,Three_Way_ANOVA,0.24319790943446665,Amy1; Slc3a1; Slc3a2; Slc7a9,4,"Alpha-Amylase, Extracellular (Glygn2 -> Glygn4)",3.2.1.1,Three_Way_ANOVA
18,Transport reactions,0.6000614968851641,0.00799672385557556,0.017940206766575803,True,Three_Way_ANOVA,0.5839022560835139,,0,Fatty Acid Intracellular Transport,2.3.1.21,Three_Way_ANOVA
19,Transport reactions,0.056915143901090426,0.5737764144035107,0.6264901202297196,False,Three_Way_ANOVA,0.5839022560835139,,0,Fatty Acid Intracellular Transport,2.3.1.21,Three_Way_ANOVA
20,Transport reactions,1.1188540126698594,0.00040387764038427357,0.0032926851699547326,True,Three_Way_ANOVA,0.5839022560835139,Slc25a15; Slc25a2,2,Arginine Mitochondrial Transport via Ornithine Carrier,4.3.2.1,Three_Way_ANOVA
21,Transport reactions,0.679075625510865,0.004812392567881937,0.014730956521000656,True,Three_Way_ANOVA,0.5839022560835139,Slc25a15; Slc25a2,2,Arginine Mitochondrial Transport via Ornithine Carrier,4.3.2.1,Three_Way_ANOVA
22,Transport reactions,0.7537441502840883,0.0030375712423701346,0.011578856048213244,True,Three_Way_ANOVA,0.5839022560835139,Atp6v0a1; Atp6v0a2; Atp6v0a4; Atp6v0b; Atp6v0c; Atp6v0d1; Atp6v0d2; Atp6v0e; Atp6v1a; Atp6v1b1; Atp6v1b2; Atp6v1c1; Atp6v1c2; Atp6v1d; Atp6v1e1; Atp6v1e2; Atp6v1f; Atp6v1g1; Atp6v1g2; Atp6v1g3; Atp6v1h; Tcirg1,22,"V-Type ATPase, H+ Transporting, Lysosomal",3.6.3.14,Three_Way_ANOVA
23,Bile acid biosynthesis,0.16215557177131276,0.21937840854247154,0.2816437953646974,False,Three_Way_ANOVA,0.2145765450636624,Baat,1,Bile Acid Coenzyme A: Amino Acid N-Acyltransferase,2.3.1.65,Three_Way_ANOVA
24,Bile acid biosynthesis,0.17624825087701962,0.1940169559767351,0.2542873464268341,False,Three_Way_ANOVA,0.2145765450636624,Baat,1,Bile Acid Coenzyme A: Amino Acid N-Acyltransferase,2.3.1.65,Three_Way_ANOVA
25,Bile acid biosynthesis,0.18207967969998845,0.1844708824218916,0.24414431313316245,False,Three_Way_ANOVA,0.2145765450636624,Baat,1,Bile Acid Coenzyme A: Amino Acid N-Acyltransferase,2.3.1.65,Three_Way_ANOVA
26,Biotin metabolism,0.9550573232263669,0.0009560706961143925,0.006013580844649341,True,Three_Way_ANOVA,0.7202880978401718,Hlcs,1,"Biotin-[Acetyl Coenzyme A-Carboxylase] Ligase, Mitochondrial",6.3.4.15,Three_Way_ANOVA
27,Transport reactions,0.028425021660199383,0.7551838214348662,0.7999126324680793,False,Three_Way_ANOVA,0.5839022560835139,Slc32a1,1,B-Alanine Secretion via Secretory Vesicle (ATP Driven),2.3.1.65,Three_Way_ANOVA
28,Biotin metabolism,0.9550573232263669,0.0009560706961143925,0.006013580844649341,True,Three_Way_ANOVA,0.7202880978401718,Btd,1,"Biotinidase (Biotin), Mitochondrial",3.5.1.12,Three_Way_ANOVA
29,Biotin metabolism,0.9550573232263669,0.0009560706961143925,0.006013580844649341,True,Three_Way_ANOVA,0.7202880978401718,Hlcs,1,"Holocarboxylase Synthestase (Biotin Protein Ligase), Mitochondrial",3.5.1.12,Three_Way_ANOVA
30,Transport reactions,1.0396777900856482,0.0006076488924282932,0.004428602061724888,True,Three_Way_ANOVA,0.5839022560835139,Slc16a1,1,"Biotin Reversible Transport via Proton Symport, Mitochondria",3.5.1.12,Three_Way_ANOVA
31,Transport reactions,0.01776582633490508,0.8383664742833121,0.8566858285666472,False,Three_Way_ANOVA,0.5839022560835139,,0,Benzoate Transport (Diffusion),3.5.1.6,Three_Way_ANOVA
32,Transport reactions,0.5548994979829746,0.010801626619005748,0.021741865209061427,True,Three_Way_ANOVA,0.5839022560835139,,0,Benzoate Transport (Diffusion),3.5.1.6,Three_Way_ANOVA
33,Cholesterol metabolism,0.5500816385084605,0.01115893454863537,0.02233566880677275,True,Three_Way_ANOVA,0.5500816385084605,Tm7sf2,1,C-14 Sterol Reductase,1.3.1.70,Three_Way_ANOVA
34,Fatty acid oxidation,0.6987078101943202,0.004256376045005376,0.013782738598551045,True,Three_Way_ANOVA,0.6344611490791595,Cpt1a; Cpt1b; Cpt1c,3,Carnitine O-Palmitoyltransferase,2.3.1.21,Three_Way_ANOVA
35,Fatty acid oxidation,0.5444159022514169,0.011595646022538238,0.022982861681043968,True,Three_Way_ANOVA,0.6344611490791595,Cpt1a; Cpt1b; Cpt1c,3,Carnitine O-Palmitoyltransferase,2.3.1.21,Three_Way_ANOVA
36,Fatty acid oxidation,0.9318400790572126,0.0010861266354486312,0.006531389354535624,True,Three_Way_ANOVA,0.6344611490791595,Cpt2,1,C161 Transport into the Mitochondria,2.3.1.21,Three_Way_ANOVA
37,Fatty acid oxidation,0.5179985046613227,0.01389233057432645,0.026536942000280058,True,Three_Way_ANOVA,0.6344611490791595,Cpt2,1,C161 Transport into the Mitochondria,2.3.1.21,Three_Way_ANOVA
38,Fatty acid oxidation,0.6344611490791595,0.00639283577883008,0.01615828677215176,True,Three_Way_ANOVA,0.6344611490791595,Slc25a20,1,C161 Transport into the Mitochondria,2.3.1.21,Three_Way_ANOVA
39,Fatty acid oxidation,0.7337369295656987,0.0034299853619407044,0.01227082388813814,True,Three_Way_ANOVA,0.6344611490791595,Slc25a20,1,C161 Transport into the Mitochondria,2.3.1.21,Three_Way_ANOVA
40,Fatty acid oxidation,0.6344611490791595,0.00639283577883008,0.01615828677215176,True,Three_Way_ANOVA,0.6344611490791595,Slc25a20,1,C161 Transport into the Mitochondria,2.3.1.21,Three_Way_ANOVA
41,Fatty acid oxidation,0.7337369295656987,0.0034299853619407044,0.01227082388813814,True,Three_Way_ANOVA,0.6344611490791595,Slc25a20,1,C161 Transport into the Mitochondria,2.3.1.21,Three_Way_ANOVA
42,Fatty acid oxidation,0.1156393415775993,0.3322466063329774,0.38942705675737327,False,Three_Way_ANOVA,0.6344611490791595,Cpt1a; Cpt1b; Cpt1c,3,Transport of Octadecenoyl Coenzyme A into Mitochondrial Matrix,2.3.1.21,Three_Way_ANOVA
43,Fatty acid oxidation,0.1156393415775993,0.3322466063329774,0.38942705675737327,False,Three_Way_ANOVA,0.6344611490791595,Cpt1a; Cpt1b; Cpt1c,3,Transport of Octadecenoyl Coenzyme A into Mitochondrial Matrix,2.3.1.21,Three_Way_ANOVA
44,Fatty acid oxidation,0.1156393415775993,0.3322466063329774,0.38942705675737327,False,Three_Way_ANOVA,0.6344611490791595,Cpt2,1,Transport of Octadecenoyl Coenzyme A into Mitochondrial Matrix,2.3.1.21,Three_Way_ANOVA
45,Fatty acid oxidation,0.1156393415775993,0.3322466063329774,0.38942705675737327,False,Three_Way_ANOVA,0.6344611490791595,Cpt2,1,Transport of Octadecenoyl Coenzyme A into Mitochondrial Matrix,2.3.1.21,Three_Way_ANOVA
46,Fatty acid oxidation,0.6344611490791595,0.00639283577883008,0.01615828677215176,True,Three_Way_ANOVA,0.6344611490791595,Slc25a20,1,C181 Transport into the Mitochondria,2.3.1.21,Three_Way_ANOVA
47,Fatty acid oxidation,0.7337369295656987,0.0034299853619407044,0.01227082388813814,True,Three_Way_ANOVA,0.6344611490791595,Slc25a20,1,C181 Transport into the Mitochondria,2.3.1.21,Three_Way_ANOVA
48,Cholesterol metabolism,0.48540926435478104,0.017430945588899887,0.03207174715025104,True,Three_Way_ANOVA,0.5500816385084605,Hsd17b4,1,C-3 Sterol Keto Reductase (Zymosterol),4.2.1.17,Three_Way_ANOVA
49,Cholesterol metabolism,0.4816212740927085,0.017902040376483925,0.03278629579045183,True,Three_Way_ANOVA,0.5500816385084605,Msmo1,1,"C-4 Sterol Methyl Oxidase (4, 4-Dimethylzymosterol)",4.2.1.17,Three_Way_ANOVA
50,Transport reactions,0.011833908185358953,0.8889321648973902,0.9027205650812585,False,Three_Way_ANOVA,0.5839022560835139,Atp2b1; Atp2b2; Atp2b3; Atp2b4,4,Ca ATPase,3.6.3.6,Three_Way_ANOVA
51,Transport reactions,0.6882125680947883,0.004544375987496874,0.014381928041136596,True,Three_Way_ANOVA,0.5839022560835139,,0,Intracellular Transport,1.1.1.197,Three_Way_ANOVA
52,Glycerophospholipid metabolism,0.7018849844248841,0.004173150480572454,0.013687497263441518,True,Three_Way_ANOVA,0.6225838024900584,Cds1; Cds2,2,Phosphatidate Cytidylyltransferase,2.7.7.41,Three_Way_ANOVA
53,Glycerophospholipid metabolism,0.6882125680947883,0.004544375987496874,0.014381928041136596,True,Three_Way_ANOVA,0.6225838024900584,Cds1; Cds2,2,Phosphatidate Cytidylyltransferase,2.7.7.41,Three_Way_ANOVA
54,Transport reactions,0.5748693198394313,0.00944776088279021,0.01965877558389657,True,Three_Way_ANOVA,0.5839022560835139,Slc25a15; Slc25a2,2,Citrulline Mitochondrial Transport via Proton Antiport,3.2.1.14,Three_Way_ANOVA
55,Transport reactions,0.6890155694024584,0.004521608893390469,0.014333368690935322,True,Three_Way_ANOVA,0.5839022560835139,Slc25a15; Slc25a2,2,Citrulline Mitochondrial Transport via Proton Antiport,3.2.1.14,Three_Way_ANOVA
56,Transport reactions,0.6160484569954952,0.007202695988973607,0.01704781455548013,True,Three_Way_ANOVA,0.5839022560835139,Slc25a1,1,"Citrate Transport, Mitochondrial",4.2.1.56,Three_Way_ANOVA
57,Transport reactions,0.23055353280810936,0.12229614573058821,0.16957841034005805,False,Three_Way_ANOVA,0.5839022560835139,Slc25a1,1,"Citrate Transport, Mitochondrial",4.2.1.56,Three_Way_ANOVA
58,Transport reactions,1.0259267399953829,0.0006533051285948021,0.004660098828223842,True,Three_Way_ANOVA,0.5839022560835139,Slc26a6,1,Chloride Transport via Hydroxide Antiport (2:1),2.7.3.2,Three_Way_ANOVA
59,Glycerophospholipid metabolism,0.6672849050173333,0.005183945692847608,0.014730956521000656,True,Three_Way_ANOVA,0.6225838024900584,Crls1,1,Cardiolipin Synthase (Homo Sapiens),2.3.1.21,Three_Way_ANOVA
60,Ubiquinone synthesis,0.8676445307109117,0.0015570825490783093,0.008203831009104682,True,Three_Way_ANOVA,0.9026519161140757,Coq7,1,Ubiquinone Biosynthesis Coq7,3.1.1.1,Three_Way_ANOVA
61,Ubiquinone synthesis,0.9376593015172396,0.001051815287358492,0.00639153938540927,True,Three_Way_ANOVA,0.9026519161140757,,0,P-Coumaroyl Coenzyme A Formation,6.2.1.12,Three_Way_ANOVA
62,Transport reactions,0.6686956732712108,0.005137889712313284,0.014730956521000656,True,Three_Way_ANOVA,0.5839022560835139,,0,Crmp Hs Transport,2.7.7.15,Three_Way_ANOVA
63,Transport reactions,0.4831433844604464,0.01771109979401475,0.03249588652348899,True,Three_Way_ANOVA,0.5839022560835139,,0,Crmp Hs Transport,2.7.7.15,Three_Way_ANOVA
64,Fatty acid oxidation,0.26873074044896833,0.08936663517345739,0.12976690380346395,False,Three_Way_ANOVA,0.6344611490791595,Crat; Crot,2,"Carnitine Dimethyl Nonanoyl Transferase, Revsible, Peroxisomal",2.3.1.7,Three_Way_ANOVA
65,Glycerophospholipid metabolism,6.290082851914734,4.730213988294845e-10,1.826347749634456e-07,True,Three_Way_ANOVA,0.6225838024900584,Dgki; Dgkz,2,Diacylglycerol Phosphate Kinase (Homo Sapiens),2.7.1.107,Three_Way_ANOVA
66,Transport reactions,0.8944318855481228,0.0013379495515191645,0.007632818814449136,True,Three_Way_ANOVA,0.5839022560835139,,0,Diacylglycerol Transport,2.7.1.107,Three_Way_ANOVA
67,Transport reactions,1.0363078739535807,0.0006185075379178279,0.004471188913090087,True,Three_Way_ANOVA,0.5839022560835139,,0,Diacylglycerol Transport,2.7.1.107,Three_Way_ANOVA
68,Fatty acid oxidation,0.6344611490791595,0.00639283577883008,0.01615828677215176,True,Three_Way_ANOVA,0.6344611490791595,Slc25a20,1,Transport into the Mitochondria (Carnitine),3.5.4.12,Three_Way_ANOVA
69,Fatty acid oxidation,0.7337369295656987,0.0034299853619407044,0.01227082388813814,True,Three_Way_ANOVA,0.6344611490791595,Slc25a20,1,Transport into the Mitochondria (Carnitine),3.5.4.12,Three_Way_ANOVA
70,Fatty acid biosynthesis,0.14083023414922652,0.26486841977128883,0.3312064993286885,False,Three_Way_ANOVA,0.7679505064647516,Scd1; Scd2; Scd3,3,Palmitoyl Coenzyme A Desaturase (N-C16:0CoA -> N-C16:1CoA),1.14.19.1,Three_Way_ANOVA
71,Fatty acid biosynthesis,0.5743502683646315,0.009480517429326707,0.019723353336667804,True,Three_Way_ANOVA,0.7679505064647516,Fads2,1,Fatty Acyl Coenzyme A Desaturase (N-C18:2CoA -> N-C18:3CoA),1.14.19.1,Three_Way_ANOVA
72,Fatty acid biosynthesis,0.0761034153610031,0.4785898557559069,0.5313822480439793,False,Three_Way_ANOVA,0.7679505064647516,Scd1; Scd2; Scd3,3,Stearoyl Coenzyme A Desaturase (N-C18:0CoA -> N-C18:1CoA),1.14.19.1,Three_Way_ANOVA
73,Fatty acid biosynthesis,0.26743914412696507,0.09030760190237785,0.1310700597056391,False,Three_Way_ANOVA,0.7679505064647516,Scd1; Scd2; Scd3,3,Stearoyl Coenzyme A Desaturase (N-C18:0CoA -> N-C18:1CoA),1.14.19.1,Three_Way_ANOVA
74,Fatty acid biosynthesis,0.05048297157929046,0.6101422744087707,0.661831969997208,False,Three_Way_ANOVA,0.7679505064647516,Scd1; Scd2; Scd3,3,Stearoyl Coenzyme A Desaturase (N-C18:0CoA -> N-C18:1CoA),1.14.19.1,Three_Way_ANOVA
75,Fatty acid biosynthesis,0.6753149971038628,0.004927654052701834,0.014730956521000656,True,Three_Way_ANOVA,0.7679505064647516,Fads2,1,Fatty Acyl Coenzyme A Desaturase (N-C18:1CoA -> N-C18:2CoA),1.14.99.25,Three_Way_ANOVA
76,Fatty acid biosynthesis,0.4945499608270675,0.01634872313786488,0.030332561977571382,True,Three_Way_ANOVA,0.7679505064647516,Fads2,1,Fatty Acyl Coenzyme A Desaturase (N-C18:1CoA -> N-C18:2CoA),1.14.19.1,Three_Way_ANOVA
77,Fatty acid biosynthesis,0.6499497814081704,0.005788028978457995,0.015558040049557388,True,Three_Way_ANOVA,0.7679505064647516,Fads2,1,Fatty Acyl Coenzyme A Desaturase (N-C18:1CoA -> N-C18:2CoA),1.14.99.25,Three_Way_ANOVA
78,Fatty acid biosynthesis,0.9097663288114168,0.0012277747237141759,0.007168604804066716,True,Three_Way_ANOVA,0.7679505064647516,Fads1; Fads2,2,Fatty Acyl Coenzyme A Desaturase (N-C18:2CoA -> N-C18:3CoA),1.14.99.25,Three_Way_ANOVA
79,Propanoate metabolism,0.6937058854245299,0.0043910793048456956,0.014044365372210382,True,Three_Way_ANOVA,0.6943122581297347,Acss1; Acss2; Acss3,3,Propanoate:CoA ligase (AMP-forming),6.2.1.17;6.2.1.1;3.1.2.2,Three_Way_ANOVA
80,Acyl-CoA hydrolysis,0.5569744307438625,0.010651591024186446,0.021488700112834876,True,Three_Way_ANOVA,0.6618450427095046,Acot7,1,Propanoyl-CoA hydrolase,3.1.2.2,Three_Way_ANOVA
81,Fatty acid activation (cytosolic),0.6908146809383199,0.00447104836049167,0.014236634851402741,True,Three_Way_ANOVA,0.6618450427095046,Acsm1; Acsm2; Acsm3; Acsm4; Acsm5,5,Butanoate:CoA ligase (AMP-forming),6.2.1.2,Three_Way_ANOVA
82,Carnitine shuttle (cytosolic),0.06945428355969024,0.5094735511702907,0.5631397440741568,False,Three_Way_ANOVA,0.609980263394572,Cpt1a; Cpt1b; Cpt1c,3,No name available,2.3.1.21,Three_Way_ANOVA
83,Carnitine shuttle (cytosolic),0.09933485932836394,0.3856721665018673,0.4450495427377667,False,Three_Way_ANOVA,0.609980263394572,Cpt1a; Cpt1b; Cpt1c,3,No name available,2.3.1.21,Three_Way_ANOVA
84,Carnitine shuttle (mitochondrial),0.06945428355969024,0.5094735511702907,0.5631397440741568,False,Three_Way_ANOVA,0.6856946656895367,Cpt2; Crat,2,No name available,2.3.1.7,Three_Way_ANOVA
85,Carnitine shuttle (mitochondrial),0.09933485932836394,0.3856721665018673,0.4450495427377667,False,Three_Way_ANOVA,0.6856946656895367,Cpt2; Crat,2,No name available,2.3.1.7,Three_Way_ANOVA
86,Carnitine shuttle (mitochondrial),0.020560866156600514,0.8156318091781769,0.8411604535720147,False,Three_Way_ANOVA,0.6856946656895367,Crot,1,Octanoyl-CoA:L-carnitine O-octanoyltransferase,2.3.1.137,Three_Way_ANOVA
87,Carnitine shuttle (mitochondrial),0.020560866156600514,0.8156318091781769,0.8411604535720147,False,Three_Way_ANOVA,0.6856946656895367,Crot,1,Octanoyl-CoA:L-carnitine O-octanoyltransferase,2.3.1.137,Three_Way_ANOVA
88,Fatty acid activation (cytosolic),2.503277089919296,1.687233191358832e-06,6.351589348870324e-05,True,Three_Way_ANOVA,0.6618450427095046,Acsm1; Acsm2; Acsm3; Acsm4; Acsm5,5,No name available,6.2.1.2,Three_Way_ANOVA
89,Fatty acid activation (cytosolic),0.7141456984734906,0.0038681815914228704,0.013011405377410697,True,Three_Way_ANOVA,0.6618450427095046,Acsm1; Acsm2; Acsm3; Acsm4; Acsm5,5,No name available,6.2.1.2,Three_Way_ANOVA
90,Fatty acid activation (cytosolic),3.17422721673686,2.4270423033131325e-07,1.3234711007376743e-05,True,Three_Way_ANOVA,0.6618450427095046,Acsm1; Acsm2; Acsm3; Acsm4; Acsm5,5,No name available,6.2.1.2,Three_Way_ANOVA
91,Fatty acid activation (cytosolic),0.7168186948554639,0.003804963877582499,0.012874806343511673,True,Three_Way_ANOVA,0.6618450427095046,Acsm1; Acsm2; Acsm3; Acsm4; Acsm5,5,No name available,6.2.1.2,Three_Way_ANOVA
92,Fatty acid activation (cytosolic),1.2518119099290304,0.00020981026513696859,0.0020581908615195264,True,Three_Way_ANOVA,0.6618450427095046,Acsm1; Acsm2; Acsm3; Acsm4; Acsm5,5,No name available,6.2.1.2,Three_Way_ANOVA
93,Fatty acid activation (cytosolic),0.7168290094415487,0.003804722118363117,0.012874806343511673,True,Three_Way_ANOVA,0.6618450427095046,Acsm1; Acsm2; Acsm3; Acsm4; Acsm5,5,No name available,6.2.1.2,Three_Way_ANOVA
94,Fatty acid biosynthesis,0.600424253451011,0.007977686376576667,0.017913096734724673,True,Three_Way_ANOVA,0.7679505064647516,Fads1,1,Fatty Acyl Coenzyme A Desaturase (N-C20:3CoA -> N-C20:4CoA),1.14.19.1,Three_Way_ANOVA
95,Fatty acid activation (cytosolic),0.7158301740820547,0.003828211063359948,0.012917490188302268,True,Three_Way_ANOVA,0.6618450427095046,Acsm1; Acsm2; Acsm3; Acsm4; Acsm5,5,No name available,6.2.1.2,Three_Way_ANOVA
96,Fatty acid biosynthesis,0.3073340381991867,0.06562894380497555,0.09899235057751396,False,Three_Way_ANOVA,0.7679505064647516,Fads1,1,Fatty Acyl Coenzyme A Desaturase (N-C20:4CoA -> N-C20:5CoA),1.14.19.1,Three_Way_ANOVA
97,Fatty acid activation (cytosolic),0.676920957183111,0.004878069121729872,0.014730956521000656,True,Three_Way_ANOVA,0.6618450427095046,Acsbg1; Acsbg2; Acsl1; Acsl3; Acsl4; Acsl5; Acsl6; Slc27a2,8,No name available,6.2.1.3,Three_Way_ANOVA
98,Acyl-CoA hydrolysis,0.6754614896306186,0.004923108382949796,0.014730956521000656,True,Three_Way_ANOVA,0.6618450427095046,Acot1; Acot13; Acot7; Baat,4,Lauroyl-CoA hydrolase,3.1.2.2,Three_Way_ANOVA
99,Fatty acid activation (cytosolic),0.6759939174625007,0.0049066254708042606,0.014730956521000656,True,Three_Way_ANOVA,0.6618450427095046,Acsbg1; Acsbg2; Acsl1; Acsl3; Acsl4; Acsl5; Acsl6; Slc27a2,8,No name available,6.2.1.3,Three_Way_ANOVA
100,Acyl-CoA hydrolysis,0.6759939174625007,0.0049066254708042606,0.014730956521000656,True,Three_Way_ANOVA,0.6618450427095046,Acot1; Acot13; Acot7; Baat,4,Tridecanoyl-CoA hydrolase,3.1.2.2,Three_Way_ANOVA
101,Fatty acid activation (cytosolic),0.6762727867436282,0.004898016174646212,0.014730956521000656,True,Three_Way_ANOVA,0.6618450427095046,Acsbg1; Acsbg2; Acsl1; Acsl3; Acsl4; Acsl5; Acsl6; Slc27a2,8,No name available,6.2.1.3,Three_Way_ANOVA
102,Acyl-CoA hydrolysis,0.6738841813830919,0.004972292998117814,0.014730956521000656,True,Three_Way_ANOVA,0.6618450427095046,Acot1; Acot13; Acot7; Baat; Them4,5,Myristoyl-CoA hydrolase,3.1.2.2,Three_Way_ANOVA
103,Fatty acid activation (cytosolic),0.6765625592965869,0.004889087663043594,0.014730956521000656,True,Three_Way_ANOVA,0.6618450427095046,Acsbg1; Acsbg2; Acsl1; Acsl3; Acsl4; Acsl5; Acsl6; Slc27a2,8,No name available,6.2.1.3,Three_Way_ANOVA
104,Acyl-CoA hydrolysis,0.674198636951848,0.004962444982747493,0.014730956521000656,True,Three_Way_ANOVA,0.6618450427095046,Acot1; Acot13; Acot7; Baat; Them4,5,(9E)-tetradecenoyl-CoA hydrolase,3.1.2.2,Three_Way_ANOVA
105,Fatty acid activation (cytosolic),0.6757125442174018,0.004915328743117541,0.014730956521000656,True,Three_Way_ANOVA,0.6618450427095046,Acsbg1; Acsbg2; Acsl1; Acsl3; Acsl4; Acsl5; Acsl6; Slc27a2,8,No name available,6.2.1.3,Three_Way_ANOVA
106,Fatty acid biosynthesis,0.17297853709048258,0.19960342084725008,0.26083730895755375,False,Three_Way_ANOVA,0.7679505064647516,,0,Fatty Acyl Coenzyme A Desaturase (N-C22:4CoA -> N-C22:5CoA),1.14.19.1,Three_Way_ANOVA
107,Acyl-CoA hydrolysis,0.6757125442174018,0.004915328743117541,0.014730956521000656,True,Three_Way_ANOVA,0.6618450427095046,Acot1; Acot13; Acot7; Baat; Them4,5,(7Z)-tetradecenoyl-CoA hydrolase,3.1.2.2,Three_Way_ANOVA
108,Fatty acid activation (cytosolic),0.6757125442174018,0.004915328743117541,0.014730956521000656,True,Three_Way_ANOVA,0.6618450427095046,Acsbg1; Acsbg2; Acsl1; Acsl3; Acsl4; Acsl5; Acsl6; Slc27a2,8,No name available,6.2.1.3,Three_Way_ANOVA
109,Acyl-CoA hydrolysis,0.6757125442174018,0.004915328743117541,0.014730956521000656,True,Three_Way_ANOVA,0.6618450427095046,Acot1; Acot13; Acot7; Baat; Them4,5,5-tetradecenoyl-CoA hydrolase,3.1.2.2,Three_Way_ANOVA
110,Fatty acid activation (cytosolic),0.6757125442174018,0.004915328743117541,0.014730956521000656,True,Three_Way_ANOVA,0.6618450427095046,Acsbg1; Acsbg2; Acsl1; Acsl3; Acsl4; Acsl5; Acsl6; Slc27a2,8,No name available,6.2.1.3,Three_Way_ANOVA
111,Acyl-CoA hydrolysis,0.6757125442174018,0.004915328743117541,0.014730956521000656,True,Three_Way_ANOVA,0.6618450427095046,Acot1; Acot13; Acot7; Baat; Them4,5,Pentadecanoyl-CoA hydrolase,3.1.2.2,Three_Way_ANOVA
112,Fatty acid activation (cytosolic),0.6367068466226239,0.006301039403372841,0.01615828677215176,True,Three_Way_ANOVA,0.6618450427095046,Acsbg1; Acsbg2; Acsl1; Acsl3; Acsl4; Acsl5; Acsl6; Slc27a2,8,Palmitate:CoA ligase (AMP-forming),6.2.1.3,Three_Way_ANOVA
